,Datetime,headline,description,article,link,analysis
105,2025-06-10 17:45:00,TSMC May Revenue Jumps 40% as AI Chip Demand Stays Strong,"Taiwan Semiconductor Manufacturing Co., the world's largest contract chipmaker, reported May revenue surged nearly 40% year-over-year as demand remained elevated for its AI chips.","An Rong Xu / Bloomberg via Getty Images..Taiwan Semiconductor Manufacturing Co., the world's largest contract chipmaker, reported May revenue surged 40% year-over-year as demand remained elevated for its AI chips..U.S.-listed shares of the company, which supplies tech heavyweights such as Apple and Nvidia, are rising more than 2% in premarket trading..January-to-May revenue of NT$1.51 trillion was up nearly 43% over the same period last year....Taiwan Semiconductor Manufacturing Co. (TSM), the world's largest contract chipmaker, reported May revenue surged nearly 40% year-over-year as demand remained elevated for its artificial intelligence (AI) chips..The U.S.-listed shares of the company, which supplies tech heavyweights such as Apple (AAPL) and Nvidia (NVDA), are rising more than 2% in premarket trading.  They entered Tuesday up 5% so far this year..TSMC reported May revenue of 320.52 billion New Taiwan dollars ($10.70 billion), up 39.6% from a year earlier but down 8% from April's figure. January-to-May revenue of NT$1.51 trillion was up nearly 43% over the same period last year..In March, TSMC CEO C.C. Wei joined President Donald Trump in announcing that the firm intends to invest $100 billion in U.S.-based chip-manufacturing facilities. In the company's first-quarter earnings call in April, Wei affirmed TSMC's projection of ""full-year 2025 revenue to increase by close to mid-20s percent in U.S. dollar terms."".Read the original article on Investopedia",https://finance.yahoo.com/news/tsmc-may-revenue-jumps-40-094546869.html,* Market Risk * Industry Risk * Company Risk
106,2025-06-09 21:00:00,Taiwan Semiconductor Manufacturing Company Ltd. (TSM) is Attracting Investor Attention: Here is What You Should Know,"Recently, Zacks.com users have been paying close attention to TSMC (TSM). This makes it worthwhile to examine what the stock has in store.","TSMC (TSM) is one of the stocks most watched by Zacks.com visitors lately. So, it might be a good idea to review some of the factors that might affect the near-term performance of the stock..Over the past month, shares of this chip company have returned +16.2%, compared to the Zacks S&P 500 composite's +7.2% change. During this period, the Zacks Semiconductor - Circuit Foundry industry, which TSMC falls in, has gained 19.1%. The key question now is: What could be the stock's future direction?.Although media reports or rumors about a significant change in a company's business prospects usually cause its stock to trend and lead to an immediate price change, there are always certain fundamental factors that ultimately drive the buy-and-hold decision..Here at Zacks, we prioritize appraising the change in the projection of a company's future earnings over anything else. That's because we believe the present value of its future stream of earnings is what determines the fair value for its stock..Our analysis is essentially based on how sell-side analysts covering the stock are revising their earnings estimates to take the latest business trends into account. When earnings estimates for a company go up, the fair value for its stock goes up as well. And when a stock's fair value is higher than its current market price, investors tend to buy the stock, resulting in its price moving upward. Because of this, empirical studies indicate a strong correlation between trends in earnings estimate revisions and short-term stock price movements..TSMC is expected to post earnings of $2.29 per share for the current quarter, representing a year-over-year change of +54.7%. Over the last 30 days, the Zacks Consensus Estimate has changed +2.6%..The consensus earnings estimate of $9.19 for the current fiscal year indicates a year-over-year change of +30.5%. This estimate has changed +2.1% over the last 30 days..For the next fiscal year, the consensus earnings estimate of $10.55 indicates a change of +14.8% from what TSMC is expected to report a year ago. Over the past month, the estimate has changed +2%..With an impressive externally audited track record, our proprietary stock rating tool -- the Zacks Rank -- is a more conclusive indicator of a stock's near-term price performance, as it effectively harnesses the power of earnings estimate revisions. The size of the recent change in the consensus estimate, along with three other factors related to earnings estimates, has resulted in a Zacks Rank #3 (Hold) for TSMC.",https://finance.yahoo.com/news/taiwan-semiconductor-manufacturing-company-ltd-130014051.html,Market Sentiment Risk
107,2025-06-09 16:25:00,5 Monster Stocks to Hold for the Next 10 Years,TSMC is set to benefit from the continued growth in AI infrastructure and semiconductors in general.  Pinterest is harnessing the power of AI to better monetize its large user base.  Dutch Bros has one of the best expansion stories in the restaurant space.,"TSMC is set to benefit from the continued growth in AI infrastructure and semiconductors in general..Pinterest is harnessing the power of AI to better monetize its large user base..Dutch Bros has one of the best expansion stories in the restaurant space..10 stocks we like better than Taiwan Semiconductor Manufacturing ›.With the stock market settling in after a volatile period, now is a good time to start looking at some leading growth stocks that have strong potential over the next decade..Here are five growth stocks across industries that investors can look to hold for the long term..Taiwan Semiconductor Manufacturing (NYSE: TSM) is one of the most critical players in the artificial intelligence (AI) boom. As the world's leading contract chip manufacturer, TSMC manufactures the advanced semiconductors powering a range of products from AI infrastructure to smartphones and automotive tech..Producing these chips isn't easy, as it requires leading-edge technology, precision manufacturing, and scale. Few companies in the world have the capabilities or the track record that TSMC does, and with competitors struggling, it has also garnered strong pricing power..As such, the company has become the go-to partner for top chip designers, thanks to its leadership in advanced nodes and packaging. Advanced nodes refer to manufacturing processes that allow more transistors to be packed onto a chip, which in turn boosts performance and power efficiency..Meanwhile, demand for high-performance computing, including AI chips, has exploded. With AI workloads growing, TSMC is expanding capacity alongside key customers to meet future demand..Despite its pivotal role in the AI supply chain, TSMC's stock still looks reasonably valued. For long-term investors looking to benefit from the continued growth in AI infrastructure and semiconductors in general, TSMC is a great stock to hold..Pinterest (NYSE: PINS) has undergone a quiet but powerful transformation under CEO Bill Ready. Over the past three years, the company has invested heavily in technology to turn its massive user base, which now sits at more than 570 million monthly active users worldwide, into a growth engine. Pinterest is no longer just an online vision board; it's become a shoppable platform with growing ad conversion capabilities..One of the big drivers behind Pinterest's transformation has been its embrace of AI. The company built a multimodal model trained on both images and text to better understand what users are looking for. This powers personalized recommendations, while a visual search feature makes it easier for users to find and shop for products they see in pinned images. On the backend, meanwhile, its Performance+ platform is giving advertisers the tools to run better campaigns.",https://finance.yahoo.com/news/5-monster-stocks-hold-next-082500172.html,Market Risk  Company Specific Risk  Industry Risk
108,2025-06-08 17:40:00,Warren Buffett Might Not Own These Artificial Intelligence (AI) Stocks -- but Their Fundamentals Check Out,Warren Buffett has long advocated for buying stocks with a competitive advantage.  Alphabet dominates web search and trades at a modest valuation.  TSMC is the leader in semiconductor manufacturing and is growing rapidly in the AI era.,"Warren Buffett has long advocated for buying stocks with a competitive advantage..Alphabet dominates web search and trades at a modest valuation..TSMC is the leader in semiconductor manufacturing and is growing rapidly in the AI era..10 stocks we like better than Taiwan Semiconductor Manufacturing ›.Though Apple has been Berkshire Hathaway's (NYSE: BRK.A) (NYSE: BRK.B) top holding for several years, Warren Buffett has historically avoided tech stocks..The renowned value investor has said that he can't forecast earnings for tech companies as they are less predictable, due in part to the changeable nature of technology, than other sectors. Buffett has historically preferred to invest in sectors like insurance, banking, utilities, energy, and consumer staples that have predictable cash flows, and whose industries don't change much over time..Based on that philosophy, it's not a surprise that Buffett has mostly avoided artificial intelligence (AI) stocks. However, there are some that fit in well with his approach to investing -- buying companies with sustainable competitive advantages at attractive valuations..Keep reading to see two stocks that fit the bill..Alphabet (NASDAQ: GOOG) (NASDAQ: GOOGL) has one of the strongest economic moats in business history..Google has had more than 90% market share in the web search industry for the last two decades. The brand is synonymous with search, and underpins Alphabet's larger, highly profitable tech empire that includes products like YouTube, Google Cloud, the Chrome web browser, and ""moonshots"" like the Waymo autonomous vehicle program..Google Search has now reached a revenue run rate of $200 billion, and Google Services, of which search makes up most of its business, has an operating margin of more than 40%..Alphabet is also still delivering steady growth with revenue up 12% in the first quarter..You might think that a company like Alphabet with evident competitive advantages, solid growth, and massive profits would trade at a premium valuation, but that's not the case. Alphabet currently trades at a price-to-earnings ratio of just 18.6, a substantial discount to the S&P 500..There are two primary reasons for the discount in valuation..First, investors are fearful that the company could get broken up or face a substantial fine or a related punishment as it's been found to have a monopoly in both search and adtech. Separately, Alphabet also seems to be trading at a discount because of the risk that its search empire could be disrupted by an AI chatbot like ChatGPT or Perplexity.",https://finance.yahoo.com/news/warren-buffett-might-not-own-094000976.html,"- Business Risk: High - Market Risk: Medium - Credit Risk: Low - Liquidity Risk: Low - Regulatory Risk: Low - No Risk: Business Valuation Risk, Credit Valuation Risk"
109,2025-06-08 07:21:00,Why Intel’s (INTC) Comeback Might Happen Sooner Than Expected,"As an investor who’s watched Intel’s (INTC) challenges unfold over the past few years, I’m genuinely excited about Lip-Bu Tan stepping in as CEO. Tan’s approach is both bold and strategic—the exact combination Intel desperately needs. He’s already making aggressive moves to restructure the company, ramp up investments in manufacturing and AI, and put the foundry business at the forefront. Despite the plethora of both internal and external turmoil, INTC stock has managed to post a flat first six","As an investor who’s watched Intel’s (INTC) challenges unfold over the past few years, I’m genuinely excited about Lip-Bu Tan stepping in as CEO. Tan’s approach is both bold and strategic—the exact combination Intel desperately needs. He’s already making aggressive moves to restructure the company, ramp up investments in manufacturing and AI, and put the foundry business at the forefront. Despite the plethora of both internal and external turmoil, INTC stock has managed to post a flat first six months of 2025..Easily unpack a company's performance  with TipRanks' new KPI Data for smart investment decisions.Receive undervalued, market resilient stocks right to your inbox  with TipRanks' Smart Value Newsletter.Tan is steering Intel not only to reclaim its former dominance but potentially to exceed it. I’m bullish on the outlook—but realistic, too—knowing it will take time for Intel to solidify its AI foothold and deliver meaningful returns in the years ahead..Since taking the helm as CEO in March 2025, Tan has wasted no time launching a significant restructuring to slash layers of middle management that have long bogged down Intel’s innovation and decision-making. The plan calls for reducing the workforce by about 20%—a tough but necessary move to streamline the organization and accelerate its agility..This isn’t just about trimming costs; it’s about making Intel leaner and faster. The company aims to reduce operating expenses to around $17 billion by FY 2025. While layoffs are never easy, Intel has grown bloated compared to rivals and now faces an intensely competitive market where survival—and success—demand swift action. As things stand, Intel lags behind its sector peers on several key metrics..I’m confident that a leaner Intel will be sharper, faster, and better positioned to innovate boldly and prove its strength to the competition. However, Tan must handle the workforce cuts with care, focusing on retaining key talent and maintaining morale through a strong, principled leadership approach..Arguably, Tan’s boldest move is his unwavering commitment to Intel’s advanced manufacturing, especially the cutting-edge 18A node (1.8nm) technology. Set to power Intel’s Panther Lake CPUs by late 2025, this breakthrough could dramatically boost energy efficiency and performance, potentially allowing Intel to finally compete toe-to-toe with giants like TSMC (TSM) and Samsung (SSNLF)..On the foundry front, Intel Foundry Services (IFS) is gaining serious momentum. High-profile deals—most notably with Microsoft (MSFT)—to utilize Intel’s 18A process could transform Intel into a fierce contender in the foundry market. Securing a few more marquee contracts from the likes of Nvidia (NVDA) or Apple (AAPL) would be a game-changer, sparking a significant surge in investor confidence and substantially lifting Intel’s valuation.",https://finance.yahoo.com/news/why-intel-intc-comeback-might-232100254.html,"Market Risk,  Operational Risk,  Regulatory Risk,  Company-specific Risk."
110,2025-06-08 06:00:00,Why this key chip technology is crucial to the AI race between the US and China,"In the largest single foreign investment in US history, Taiwan Semiconductor Manufacturing Company (TSMC), the world’s “most powerful company” according to US President Donald Trump, unveiled a $100 billion investment, drawing global attention and prompting concern in Taiwan.","In the largest single foreign investment in US history, Taiwan Semiconductor Manufacturing Company has unveiled a $100 billion investment, drawing global attention and prompting concern in Taiwan..TSMC, which produces more than 90% of the world’s advanced semiconductor chips that power everything from smartphones and artificial intelligence (AI) applications to weapons, will build two new advanced packaging facilities in Arizona, among others..Here’s everything you need to know about advanced packaging technology, which has seen exponential demand growth along with the global AI frenzy, and what that means for the struggle between the US and China for AI dominance..While the two countries have announced a temporary truce that rolled back disruptive three-digit tariffs for 90 days, the relationship remains tense because of ongoing feuding over chip restrictions imposed by the US and other issues..Last month at Computex, an annual trade show in Taipei that has been thrust under the limelight because of the AI boom, the CEO of chipmaker Nvidia, Jensen Huang, told reporters that “the importance of advanced packaging for AI is very high,” proclaiming that “no one has pushed advanced packaging harder than me.”.Packaging generally refers to one of the manufacturing processes of semiconductor chips, which means sealing a chip inside a protective casing and mounting it to the motherboard that goes into an electronic device..Advanced packaging, specifically, refers to techniques that allow more chips — such as graphic processing units (GPU), central processing units (CPU) or high bandwidth memory (HBM) — to be placed closer together, leading to better overall performance, faster transmission of data and lower energy consumption..Think of these chips as different departments within a company. The closer these departments are to each other, the easier it is, and less time it takes, for people to travel between them and exchange ideas, and the more efficient the operation becomes..“You’re trying to put the chips as close together as possible, and you’re also putting in different solutions to make the connection between the chips very easy,” Dan Nystedt, vice president of Asia-based private investment firm TrioOrient, told CNN..In a way, advanced packaging keeps afloat Moore’s Law, the idea that the number of transistors on microchips would double every two years, as breakthroughs in the chip fabrication process become increasingly costly and more difficult..While there are many types of advanced packaging technologies, CoWoS, short for Chips-on-Wafer-on-Substrate and invented by TSMC, is arguably the best known that was thrown under the limelight since the debut of OpenAI’s ChatGPT, which sparked the AI frenzy.",https://finance.yahoo.com/news/why-key-chip-technology-crucial-220003557.html,1. Economic Risk 2. Geopolitical Risk 3. Cybersecurity Risk 4. Supply Chain Risk
111,2025-06-07 21:00:00,"Should You Invest $1,000 in Taiwan Semiconductor Stock Today?","Taiwan Semiconductor has been a huge winner over the last 10 years, and the company's future looks brighter than ever.","Taiwan Semiconductor specializes in foundry services that bring chip designs from Nvidia and others to life..Industry estimates suggest that spending on AI infrastructure will continue rising over the next five years..Investing $1,000 in TSMC stock and holding for the long haul has the potential to generate multibagger gains..10 stocks we like better than Taiwan Semiconductor Manufacturing ›.During the month of May, stocks started exhibiting some much-needed resilience. The S&P 500 and Nasdaq Composite indexes rose by 5% and 8%, respectively..After bearing the brunt of precipitous sell-offs early this year, semiconductor stocks have started to stage a comeback. Last month, shares of Nvidia and Broadcom climbed by more than 20%, while Advanced Micro Devices surged by roughly 15%..Lagging behind the usual suspects, however, was Taiwan Semiconductor Manufacturing (NYSE: TSM). While the stock's 12% gains beat the broader market, they still trail the chip industry's leading names..Below, I'll delve into why Taiwan Semi looks like a great buy right now. From there, I'll illustrate how a $1,000 investment could wind up being a multibagger for patient, disciplined investors..Nvidia and AMD design chipsets known as graphics processing units (GPU). GPUs have the capability to run sophisticated calculations at fast speeds, which gives them an edge over traditional compute processes when it comes to developing generative AI applications..Cloud hyperscalers such as Microsoft, Alphabet, and Amazon, as well as big tech giants Meta Platforms and Oracle, have been buying GPUs in droves over the last few years in an effort to build out data centers and infrastructure services. While the robust demand for chips directly benefits Nvidia and AMD, Taiwan Semi has been an indirect beneficiary of these tailwinds..The reason? Because Taiwan Semi specializes in foundry services that actually manufacture the chip designs from Nvidia, AMD, and many others. In other words, the largest data center businesses in the world rely heavily on Taiwan Semi's fabrication business..In the chart below, I've illustrated Taiwan Semi's revenue, gross profit, and net income over the last three years. As the slopes of the lines indicate, TSMC's sales and profitability profile are both steepening..To me, this signals two things. First, demand for chips is on the rise -- hence the revenue line is rising. However, the more lucrative trend is that gross margin and net income are accelerating in parallel with sales. This suggests that Taiwan Semi has achieved a fair degree of pricing power relative to competitors such as Intel.",https://finance.yahoo.com/news/invest-1-000-taiwan-semiconductor-130000207.html,1. Market Risk 2. Company Performance Risk 3. Uncertainty Risk
112,2025-06-07 17:00:00,3 No-Brainer Artificial Intelligence (AI) Stocks to Buy on the Dip,"Amazon's cloud computing platform is seeing a huge boost from its AI business.  Alphabet's stock has been beaten down despite solid results.  Three stocks that are still down at least 10% from their all-time highs that look like strong picks right now are Amazon (NASDAQ: AMZN), Taiwan Semiconductor Manufacturing (NYSE: TSM), and Alphabet (NASDAQ: GOOG) (NASDAQ: GOOGL).","Amazon's cloud computing platform is seeing a huge boost from its AI business..Taiwan Semiconductor forecasts phenomenal growth over the next five years..Alphabet's stock has been beaten down despite solid results..10 stocks we like better than Amazon ›.Although the market has recovered from its April lows over the past few months, a handful of dominant artificial intelligence (AI) stocks are still well off their all-time highs. The future is still bright for many of these companies, and I think now is an excellent time to scoop up some of these stocks while they're still down..Three stocks that are still down at least 10% from their all-time highs that look like strong picks right now are Amazon (NASDAQ: AMZN), Taiwan Semiconductor Manufacturing (NYSE: TSM), and Alphabet (NASDAQ: GOOG) (NASDAQ: GOOGL). I think buying shares of this trio could be a winning move for investors, and now is an excellent time to initiate a position..When investors hear Amazon, they don't automatically think about AI, but they should. Amazon has deployed AI throughout its business, but that's not the reason I consider Amazon an AI stock. Amazon gets a large chunk of its profits (63% in the first quarter) from Amazon Web Services (AWS), its cloud computing business..AWS is a massive beneficiary of the AI movement, as its servers are excellent places to run AI workloads on, especially when the client lacks the resources or workloads to justify buying their own supercomputer. That encompasses nearly all companies, except for the AI hyperscalers, and there are still a lot of AI applications to be deployed at an average business. This bodes well for Amazon, as AWS is the most critical part of its company, given how much it contributes to its profitability..Amazon saw net sales in its AWS segment in the first quarter grow 17% from a year ago, with operating income increasing even faster at a 23% pace. It's critical for Amazon to accelerate this business unit. If it can achieve that, it will have an outsized effect on Amazon's overall profit picture. The current environment is favorable for AWS, so investors shouldn't be surprised if Amazon's stock continues to rebound as long as AWS posts solid results..With Amazon stock down around 14% from its all-time high, it still looks like a great value..Few companies are as critical to modern technology as Taiwan Semiconductor Manufacturing (TSMC). Taiwan Semi is a chip foundry and fabrication facility for a wide client base. If you have a high-technology device (like a laptop or cellphone), chances are it has a chip from Taiwan Semiconductor. As a supplier to nearly everyone in the chip industry, TSMC has valuable insights into where the industry is headed.",https://finance.yahoo.com/news/3-no-brainer-artificial-intelligence-090000361.html,Market Volatility Risk
113,2025-06-07 05:15:00,Prediction: This Artificial Intelligence (AI) Stock Will Be Worth $3 Trillion in 5 Years,"The proliferation of AI in the smartphone, PC, and data center markets, among others, is providing a massive tailwind for foundry giant Taiwan Semiconductor Manufacturing.  A huge addressable market and the company's improving share in the Foundry 2.0 space are likely to lead to stronger revenue growth over the next five years.  Taiwan Semiconductor Manufacturing (NYSE: TSM) is one of the most important players in the global semiconductor industry, as it fabricates chips for many of the top fabless chipmakers and consumer electronics giants.","The proliferation of AI in the smartphone, PC, and data center markets, among others, is providing a massive tailwind for foundry giant Taiwan Semiconductor Manufacturing..A huge addressable market and the company's improving share in the Foundry 2.0 space are likely to lead to stronger revenue growth over the next five years..10 stocks we like better than Taiwan Semiconductor Manufacturing ›.Taiwan Semiconductor Manufacturing (NYSE: TSM) is one of the most important players in the global semiconductor industry, as it fabricates chips for many of the top fabless chipmakers and consumer electronics giants..The Taiwan-based powerhouse holds a dominant 67% share of the global third-party foundry market; second-place Samsung (which also produces its own chips in-house) has just 11% of the third-party foundry space. Moreover, TSMC's foundry market share has risen steadily from 58% a couple of years ago to where it is now. Looking ahead, the growing demand for artificial intelligence (AI) chips could provide tremendous upside for TSMC, sending its market cap well above its current level of just over  $1 trillion..Indeed, I believe TSMC could triple its market cap in the next five years..TSMC's advanced processing nodes are being used by numerous companies, including Nvidia, Broadcom, Marvell, AMD, and Apple, to fabricate AI-capable chips that go into data centers, personal computers, and smartphones. This puts TSMC firmly at the center of the trend of growing adoption of AI across multiple end markets..According to one estimate, the global AI chip market could clock annualized growth of 35% through 2033 as the technology filters through to more applications. TSMC itself is forecasting that its revenue from selling AI accelerators designed by the likes of Nvidia, AMD, Broadcom, and Marvell could register a compound annual growth rate in the mid-40% range over the next five years..Throw in the proliferation of AI in other technologies such as smartphones, PCs, vehicles, and the Internet of Things (IoT), and it becomes obvious that this chipmaker is on track for terrific and sustained growth. For instance, according to a forecast by research firm Market.Us, shipments of generative AI smartphones and PCs are expected to grow at a compound annual rate of 35% through 2029, and the deployment of AI in the automotive industry is expected to grow at a similar rate..Not surprisingly, TSMC is investing aggressively to upgrade its chip manufacturing and packaging capacity to make the most of the rising AI-driven demand in the semiconductor market. It is on track to invest a total of $165 billion in the U.S. alone to build advanced chip fabrication facilities, packaging plants, and a research and development center.",https://finance.yahoo.com/news/prediction-artificial-intelligence-ai-stock-211500417.html,Market Risk  Industry Risk  Company Risk
114,2025-06-06 23:16:00,"Stocks to watch this week: TSMC, Adobe, Tesco, Bellway and Inditex",Earnings preview of key companies reporting in the coming week and what to look out for.,"Earnings season continues to wind down but there are still a number of key companies due to update on their performance in the coming week..Chipmaking giant TSMC (2330.TW, TSM) is due to release its latest monthly sales figures, which comes on the back of the company's CEO saying that demand remained strong for artificial intelligence (AI) chips..Another tech name in the spotlight will be Adobe (ADBE), which is due to report second quarter earnings, with investors focused on the monetisation of its AI products..Tesco (TSCO.L) is set to provide a bellwether update for the UK grocery market. Its first-quarter report comes with supermarket price wars on the horizon, as shops fight to retain customers..In the housebuilding sector, investors will want to see how Bellway (BWY.L) is performing against key targets set out by the company's CEO earlier this year..Zara owner Inditex (ITX.MC) reports results on Wednesday, with investors keen eyes on its margins following a disappointing report in March..Here's more on what to look out for:.Shares in TSMC (2330.TW, TSM), which is the world's largest contact chipmaker, popped earlier last week after the company's CEO CC Wei said that demand remained strong for AI chips..Investors appeared to look past Wei's warning at TSMC's annual shareholder meeting on Tuesday that US tariffs were having some impact on the company..""Tariffs do have some impact on TSMC, but not directly,"" he said, according to a Reuters report. ""That's because tariffs are imposed on importers, not exporters. TSMC is an exporter. However, tariffs can lead to slightly higher prices, and when prices go up, demand may go down."".""If demand drops, TSMC's business could be affected,"" he added. ""But I can assure you that AI demand has always been very strong and it's consistently outpacing supply."".Wei reportedly said that TSMC had expressed concerns about tariffs to the US Department of Commerce that levies could increase production costs in the US..Read more: Stocks that are trending today.""The US commerce department said this is open for discussion, but how long that will take remains unclear,"" he said. ""The real point is that we are in active communication, because only through understanding can they realise the consequences."".According to Reuters, Wei said that he had told US president Donald Trump that the additional $100bn (£73.9bn) of investment in the US, which was announced in March, would be difficult to complete in the next five years.",https://finance.yahoo.com/news/tsmc-adobe-tesco-bellway-inditex-stocks-to-watch-151612963.html,Market Volatility Risk
115,2025-06-06 17:55:00,"The Zacks Analyst Blog Highlights NVIDIA, Microsoft, Taiwan Semiconductor Manufacturing Company, Alphabet and Amazon.com","NVDA reclaims its spot as the most valuable company, fueled by surging AI chip demand and blockbuster Q1 revenue growth.","Chicago, IL – June 6, 2025 – Zacks.com announces the list of stocks featured in the Analyst Blog. Every day the Zacks Equity Research analysts discuss the latest news and events impacting stocks and the financial markets. Stocks recently featured in the blog include: NVIDIA Corp. NVDA, Microsoft Corp. MSFT, Taiwan Semiconductor Manufacturing Company Ltd. TSM, Alphabet Inc. GOOGL and Amazon.com, Inc. AMZN..NVIDIA Corp. recently achieved a milestone, following double-digit revenue growth in the fiscal 2026 first quarter and a business boom. Let’s explore this achievement and consider the NVDA stock’s potential for investment..On Tuesday, NVIDIA surpassed Microsoft Corp. to regain the title of the world’s most valuable company. NVIDIA’s shares continued to rally on Wednesday, with the Jensen Huang-led company’s market capitalization currently at $3.461 trillion. NVIDIA stock rose by over 50% from its low in April, leading to a market capitalization increase of over $1 trillion as investors showed renewed confidence..NVIDIA’s shares have experienced periods of volatility this year due to investor concerns about the sustainability of artificial intelligence (AI) demand and the Trump administration’s tariffs. However, better-than-expected first-quarter revenues, despite losing billions in sales due to the U.S. export ban on China, powered NVIDIA’s shares. For the quarter, NVIDIA posted revenues of $44.1 billion, exceeding analysts’ expectations of $43.3 billion and significantly more than $26 billion in the same period last year..NVIDIA successfully overcame supply-chain bottlenecks to deliver its cutting-edge Blackwell AI servers to big cloud customers, including Microsoft. NVIDIA’s primary contract chip manufacturer, Taiwan Semiconductor Manufacturing Company Ltd., or TSMC, confirmed strong AI chip demand. All these developments also helped NVIDIA’s shares trade in positive territory for the year, up 5.4% year to date..To enhance AI computing capabilities, cloud computing companies Alphabet Inc. and Amazon.com, Inc., to name a few, are purchasing graphics processing units (GPUs), where NVIDIA has more than a 90% market share, according to IoT Analytics. This wide moat should continue to bolster growth..Moreover, the increase in popularity of the CUDA software platform among developers and the growing demand for the Blackwell chips due to their faster AI interface are expected to boost NVIDIA’s growth. At the same time, NVIDIA stands to benefit from the AI revolution in autonomous robots and self-driving cars. Amazon employs NVIDIA’s Isaac to train warehouse robots.",https://finance.yahoo.com/news/zacks-analyst-blog-highlights-nvidia-095500119.html,Market volatility risk  Company valuation risk  Economic growth risk  Industry demand risk  Supply chain risk
116,2025-06-06 07:22:00,Why ASML is the Most Important Stock You’ve Never Owned,"In the vast tech ecosystem, one under-the-radar titan powers the future of nearly every major chipmaker: ASML Holding (ASML). Far more than just a semiconductor equipment supplier, ASML is a technological gatekeeper, a geopolitical linchpin, and arguably one of the most overlooked long-term growth stories in public markets. Despite ongoing concerns around industry cyclicality and China-related headwinds, ASML continues to solidify its dominance in a space where it faces virtually no actual compe","In the vast tech ecosystem, one under-the-radar titan powers the future of nearly every major chipmaker: ASML Holding (ASML). Far more than just a semiconductor equipment supplier, ASML is a technological gatekeeper, a geopolitical linchpin, and arguably one of the most overlooked long-term growth stories in public markets..Easily unpack a company's performance  with TipRanks' new KPI Data for smart investment decisions.Receive undervalued, market resilient stocks right to your inbox  with TipRanks' Smart Value Newsletter.Despite ongoing concerns around industry cyclicality and China-related headwinds, ASML continues to solidify its dominance in a space where it faces virtually no actual competition. As 2026 draws nearer, investors may want to tune out the noise and focus on what’s unfolding beneath the surface—a company poised to enter a fresh multi-year growth phase, fueled by its unmatched “NA EUV” technology and a rising tide of national semiconductor reshoring efforts. I remain bullish on ASML, as the company is still in the early stages of commercializing its core offering..Let’s begin with what might be the most open secret in tech: ASML has no true rivals when it comes to extreme ultraviolet (EUV) lithography. None. It is the sole manufacturer of these incredibly complex machines, which are essential for producing chips at the most advanced process nodes. Whether it’s the cutting-edge processors powering AI data centers or flagship smartphones, chances are they were built using ASML’s EUV technology..These machines don’t come cheap. A single EUV scanner can cost upwards of $200 million, contains over 100,000 precision-engineered parts, and takes more than a year to assemble. Yet, chipmaking giants like TSMC (TSM), Intel (INTC), and Samsung (SSNLF) have no alternatives—they simply queue up and wait..That exclusivity has allowed ASML to build a massive moat, not through pricing power alone, but through an unmatched technological lead. Even deep-pocketed rivals like Nikon (NINOY) and Canon (CAJPY) have exited the EUV race entirely. ASML doesn’t just lead the market—it is the market..Concerns about export restrictions, particularly involving China, have surfaced in recent quarters. While it’s true that China accounted for 29% of ASML’s 2023 revenue, no EUV machines have ever been shipped there. The tighter Dutch export controls—largely encouraged by U.S. pressure—mainly apply to high-end DUV tools. Though valuable, these sales were never the cornerstone of ASML’s long-term strategy.",https://finance.yahoo.com/news/why-asml-most-important-stock-232200846.html,1. Industry cyclicality risk 2. Geopolitical risk 3. China-related risk 4. Overlooked growth story risk
